user_1,user_2,relationship,closeness
145,453,acquaintance,0.188381834
453,145,partner,0.188381834
145,769,child,0.9
769,145,parent,0.9
145,298,friend,0.688254218
298,145,friend,0.688254218
145,450,friend,0.713263538
450,145,friend,0.713263538
145,187,child,0.9
187,145,parent,0.9
145,638,partner,0.479140256
638,145,partner,0.479140256
146,529,client,0.396370553
529,146,client,0.396370553
146,743,father,0.9
743,146,child,0.9
146,832,partner,0.343478655
832,146,acquaintance,0.343478655
146,473,acquaintance,0.014478452
473,146,neighbor,0.014478452
146,173,friend,0.58386805
173,146,friend,0.58386805
146,797,father,0.9
797,146,child,0.9
146,201,friend,0.9382607
201,146,friend,0.9382607
146,34,friend,0.640055887
34,146,friend,0.640055887
146,373,friend,0.645812902
373,146,friend,0.645812902
146,925,father,0.9
925,146,child,0.9
146,344,friend,0.785623624
344,146,friend,0.785623624
146,296,colleague,0.6
296,146,colleague,0.6
146,517,neighbor,0.420161383
517,146,client,0.420161383
146,35,friend,0.896011795
35,146,friend,0.896011795
147,543,friend,0.834772171
543,147,friend,0.834772171
148,756,friend,0.959527246
756,148,friend,0.959527246
148,691,father,0.9
691,148,child,0.9
148,282,neighbor,0.244214206
282,148,neighbor,0.244214206
148,536,father,0.9
536,148,child,0.9
148,619,neighbor,0.222455949
619,148,client,0.222455949
148,831,neighbor,0.485812573
831,148,neighbor,0.485812573
148,227,neighbor,0.140944942
227,148,partner,0.140944942
148,516,friend,0.55621851
516,148,friend,0.55621851
148,485,neighbor,0.431669588
485,148,partner,0.431669588
148,663,friend,0.940563462
663,148,friend,0.940563462
148,991,friend,0.606901718
991,148,friend,0.606901718
148,730,friend,0.805259901
730,148,friend,0.805259901
149,636,mother,0.9
636,149,child,0.9
149,125,friend,0.97820272
125,149,friend,0.97820272
149,103,mother,0.9
103,149,child,0.9
149,756,friend,0.920329226
756,149,friend,0.920329226
149,423,acquaintance,0.435994324
423,149,acquaintance,0.435994324
149,939,mother,0.9
939,149,child,0.9
149,825,friend,0.952443787
825,149,friend,0.952443787
149,86,colleague,0.6
86,149,colleague,0.6
149,851,mother,0.9
851,149,child,0.9
149,599,neighbor,0.450590932
599,149,neighbor,0.450590932
149,987,mother,0.9
987,149,child,0.9
149,137,mother,0.9
137,149,child,0.9
149,410,friend,0.642152271
410,149,friend,0.642152271
149,709,partner,0.097243902
709,149,partner,0.097243902
149,207,mother,0.9
207,149,child,0.9
149,814,acquaintance,0.199285695
814,149,client,0.199285695
149,491,friend,0.790364042
491,149,friend,0.790364042
150,969,client,0.132077598
969,150,acquaintance,0.132077598
150,799,colleague,0.6
799,150,colleague,0.6
150,211,client,0.125087495
211,150,acquaintance,0.125087495
150,115,acquaintance,0.381403199
115,150,partner,0.381403199
151,130,partner,0.142339365
130,151,client,0.142339365
151,635,child,0.9
635,151,parent,0.9
151,995,child,0.9
995,151,parent,0.9
152,494,father,0.9
494,152,child,0.9
152,139,father,0.9
139,152,child,0.9
152,61,acquaintance,0.228035593
61,152,neighbor,0.228035593
152,988,acquaintance,0.450416732
988,152,acquaintance,0.450416732
152,777,colleague,0.6
777,152,colleague,0.6
152,783,friend,0.924014338
783,152,friend,0.924014338
152,484,father,0.9
484,152,child,0.9
152,716,acquaintance,0.371930919
716,152,neighbor,0.371930919
152,2,acquaintance,0.231040256
2,152,client,0.231040256
153,423,mother,0.9
423,153,child,0.9
153,473,mother,0.9
473,153,child,0.9
153,892,mother,0.9
892,153,child,0.9
153,645,mother,0.9
645,153,child,0.9
153,493,mother,0.9
493,153,child,0.9
153,415,mother,0.9
415,153,child,0.9
153,691,mother,0.9
691,153,child,0.9
153,117,colleague,0.6
117,153,colleague,0.6
153,931,friend,0.534371964
931,153,friend,0.534371964
153,845,mother,0.9
845,153,child,0.9
153,941,partner,0.032877108
941,153,client,0.032877108
153,390,friend,0.62063394
390,153,friend,0.62063394
153,870,mother,0.9
870,153,child,0.9
154,814,neighbor,0.304100333
814,154,neighbor,0.304100333
154,290,friend,0.939449907
290,154,friend,0.939449907
154,718,friend,0.729326843
718,154,friend,0.729326843
154,783,client,0.24218348
783,154,acquaintance,0.24218348
154,149,neighbor,0.091152857
149,154,acquaintance,0.091152857
154,934,neighbor,0.478716024
934,154,acquaintance,0.478716024
154,895,father,0.9
895,154,child,0.9
154,215,acquaintance,0.426743571
215,154,neighbor,0.426743571
154,650,friend,0.785477484
650,154,friend,0.785477484
154,759,acquaintance,0.306711197
759,154,partner,0.306711197
154,179,friend,0.773103284
179,154,friend,0.773103284
154,772,friend,0.842100914
772,154,friend,0.842100914
154,987,father,0.9
987,154,child,0.9
154,549,friend,0.584178605
549,154,friend,0.584178605
154,914,friend,0.916594863
914,154,friend,0.916594863
154,462,friend,0.564000205
462,154,friend,0.564000205
154,782,colleague,0.6
782,154,colleague,0.6
155,766,child,0.9
766,155,parent,0.9
155,186,child,0.9
186,155,parent,0.9
155,282,client,0.449215546
282,155,client,0.449215546
155,115,child,0.9
115,155,parent,0.9
155,783,child,0.9
783,155,parent,0.9
155,535,acquaintance,0.317532492
535,155,neighbor,0.317532492
155,657,friend,0.965784245
657,155,friend,0.965784245
155,737,child,0.9
737,155,parent,0.9
155,495,child,0.9
495,155,parent,0.9
155,779,child,0.9
779,155,parent,0.9
155,375,neighbor,0.279924177
375,155,partner,0.279924177
155,570,neighbor,0.32871835
570,155,partner,0.32871835
155,358,child,0.9
358,155,parent,0.9
155,291,child,0.9
291,155,parent,0.9
155,180,friend,0.898230573
180,155,friend,0.898230573
155,400,child,0.9
400,155,parent,0.9
155,964,child,0.9
964,155,parent,0.9
155,478,neighbor,0.208582841
478,155,client,0.208582841
155,258,client,0.292878803
258,155,partner,0.292878803
156,769,friend,0.966305228
769,156,friend,0.966305228
156,869,partner,0.160811472
869,156,partner,0.160811472
156,726,friend,0.541849371
726,156,friend,0.541849371
156,958,neighbor,0.165617705
958,156,partner,0.165617705
156,833,father,0.9
833,156,child,0.9
157,352,friend,0.781850812
352,157,friend,0.781850812
157,155,client,0.208364497
155,157,acquaintance,0.208364497
157,452,friend,0.620472669
452,157,friend,0.620472669
157,19,client,0.496832864
19,157,partner,0.496832864
157,902,acquaintance,0.143933396
902,157,partner,0.143933396
157,863,acquaintance,0.069777559
863,157,partner,0.069777559
157,554,friend,0.677975335
554,157,friend,0.677975335
157,823,child,0.9
823,157,parent,0.9
157,828,child,0.9
828,157,parent,0.9
157,717,client,0.176638387
717,157,partner,0.176638387
157,35,friend,0.67764517
35,157,friend,0.67764517
157,585,friend,0.851354014
585,157,friend,0.851354014
157,592,client,0.211935537
592,157,acquaintance,0.211935537
157,237,friend,0.738430547
237,157,friend,0.738430547
157,288,child,0.9
288,157,parent,0.9
157,652,friend,0.568403424
652,157,friend,0.568403424
157,985,client,0.020470636
985,157,neighbor,0.020470636
157,373,friend,0.943524732
373,157,friend,0.943524732
157,674,acquaintance,0.23078994
674,157,neighbor,0.23078994
158,386,friend,0.945659946
386,158,friend,0.945659946
159,58,friend,0.882631704
58,159,friend,0.882631704
159,181,child,0.9
181,159,parent,0.9
159,611,friend,0.708886502
611,159,friend,0.708886502
159,477,child,0.9
477,159,parent,0.9
159,494,friend,0.979194551
494,159,friend,0.979194551
159,53,child,0.9
53,159,parent,0.9
159,191,friend,0.887738351
191,159,friend,0.887738351
159,564,friend,0.513340944
564,159,friend,0.513340944
159,951,child,0.9
951,159,parent,0.9
159,471,neighbor,0.024411053
471,159,acquaintance,0.024411053
159,473,acquaintance,0.498762417
473,159,neighbor,0.498762417
159,688,friend,0.717127084
688,159,friend,0.717127084
159,131,child,0.9
131,159,parent,0.9
160,162,partner,0.277106406
162,160,neighbor,0.277106406
160,296,friend,0.903202802
296,160,friend,0.903202802
160,326,partner,0.241056373
326,160,client,0.241056373
160,222,client,0.330235093
222,160,partner,0.330235093
160,138,neighbor,0.484138082
138,160,neighbor,0.484138082
160,404,acquaintance,0.479971652
404,160,neighbor,0.479971652
160,488,colleague,0.6
488,160,colleague,0.6
160,16,client,0.056252374
16,160,neighbor,0.056252374
160,611,friend,0.544057253
611,160,friend,0.544057253
160,590,friend,0.849187622
590,160,friend,0.849187622
160,936,friend,0.858647463
936,160,friend,0.858647463
160,498,child,0.9
498,160,parent,0.9
161,683,friend,0.565157721
683,161,friend,0.565157721
161,734,neighbor,0.213536716
734,161,acquaintance,0.213536716
161,917,colleague,0.6
917,161,colleague,0.6
161,402,friend,0.86895605
402,161,friend,0.86895605
161,325,friend,0.858480953
325,161,friend,0.858480953
162,839,father,0.9
839,162,child,0.9
162,14,father,0.9
14,162,child,0.9
162,337,partner,0.104799922
337,162,client,0.104799922
162,72,client,0.364774563
72,162,client,0.364774563
162,921,acquaintance,0.245243915
921,162,neighbor,0.245243915
162,138,friend,0.658704117
138,162,friend,0.658704117
162,893,neighbor,0.396901421
893,162,neighbor,0.396901421
162,626,client,0.475163428
626,162,acquaintance,0.475163428
162,907,father,0.9
907,162,child,0.9
162,120,father,0.9
120,162,child,0.9
162,645,father,0.9
645,162,child,0.9
162,106,partner,0.186503998
106,162,neighbor,0.186503998
163,652,child,0.9
652,163,parent,0.9
163,14,friend,0.576797703
14,163,friend,0.576797703
164,304,friend,0.527977391
304,164,friend,0.527977391
164,158,friend,0.917063476
158,164,friend,0.917063476
164,555,father,0.9
555,164,child,0.9
164,533,father,0.9
533,164,child,0.9
164,239,father,0.9
239,164,child,0.9
164,183,colleague,0.6
183,164,colleague,0.6
164,966,partner,0.477795424
966,164,acquaintance,0.477795424
164,426,friend,0.67182416
426,164,friend,0.67182416
164,207,father,0.9
207,164,child,0.9
164,624,father,0.9
624,164,child,0.9
164,978,friend,0.656320469
978,164,friend,0.656320469
164,759,friend,0.551552286
759,164,friend,0.551552286
164,727,father,0.9
727,164,child,0.9
164,811,partner,0.111016443
811,164,client,0.111016443
164,88,father,0.9
88,164,child,0.9
164,341,colleague,0.6
341,164,colleague,0.6
164,108,colleague,0.6
108,164,colleague,0.6
164,757,partner,0.267495376
757,164,acquaintance,0.267495376
164,907,father,0.9
907,164,child,0.9
165,779,friend,0.790354682
779,165,friend,0.790354682
165,384,mother,0.9
384,165,child,0.9
165,91,mother,0.9
91,165,child,0.9
165,414,friend,0.746435882
414,165,friend,0.746435882
166,119,child,0.9
119,166,parent,0.9
166,604,client,0.311608517
604,166,neighbor,0.311608517
166,825,client,0.004716675
825,166,client,0.004716675
166,141,child,0.9
141,166,parent,0.9
166,889,client,0.451598505
889,166,client,0.451598505
166,155,partner,0.233265956
155,166,neighbor,0.233265956
166,734,child,0.9
734,166,parent,0.9
166,530,client,0.068744819
530,166,neighbor,0.068744819
166,296,child,0.9
296,166,parent,0.9
166,28,neighbor,0.397578077
28,166,partner,0.397578077
166,281,client,0.162442697
281,166,acquaintance,0.162442697
166,820,acquaintance,0.151897979
820,166,neighbor,0.151897979
166,800,acquaintance,0.429856727
800,166,client,0.429856727
166,746,friend,0.563566292
746,166,friend,0.563566292
166,364,neighbor,0.091218755
364,166,neighbor,0.091218755
166,330,client,0.323857717
330,166,partner,0.323857717
166,660,child,0.9
660,166,parent,0.9
166,174,friend,0.914049636
174,166,friend,0.914049636
166,70,friend,0.625888687
70,166,friend,0.625888687
166,19,partner,0.260673409
19,166,neighbor,0.260673409
167,453,friend,0.57064641
453,167,friend,0.57064641
167,241,child,0.9
241,167,parent,0.9
167,935,child,0.9
935,167,parent,0.9
168,844,friend,0.53987342
844,168,friend,0.53987342
168,364,client,0.276365228
364,168,neighbor,0.276365228
168,856,child,0.9
856,168,parent,0.9
168,924,child,0.9
924,168,parent,0.9
168,875,friend,0.945461997
875,168,friend,0.945461997
168,507,partner,0.376838343
507,168,neighbor,0.376838343
168,732,friend,0.827491476
732,168,friend,0.827491476
169,503,friend,0.897012647
503,169,friend,0.897012647
170,567,child,0.9
567,170,parent,0.9
170,679,child,0.9
679,170,parent,0.9
170,783,child,0.9
783,170,parent,0.9
170,702,friend,0.884743991
702,170,friend,0.884743991
170,92,child,0.9
92,170,parent,0.9
170,288,child,0.9
288,170,parent,0.9
170,905,friend,0.984864436
905,170,friend,0.984864436
170,869,child,0.9
869,170,parent,0.9
170,441,colleague,0.6
441,170,colleague,0.6
170,464,friend,0.650400708
464,170,friend,0.650400708
170,821,child,0.9
821,170,parent,0.9
170,856,child,0.9
856,170,parent,0.9
170,165,child,0.9
165,170,parent,0.9
170,584,friend,0.659616684
584,170,friend,0.659616684
170,843,friend,0.810022045
843,170,friend,0.810022045
170,162,child,0.9
162,170,parent,0.9
170,670,friend,0.91219132
670,170,friend,0.91219132
170,383,child,0.9
383,170,parent,0.9
170,610,child,0.9
610,170,parent,0.9
171,200,friend,0.884966062
200,171,friend,0.884966062
171,17,friend,0.947617391
17,171,friend,0.947617391
171,950,friend,0.670232402
950,171,friend,0.670232402
171,70,acquaintance,0.478414896
70,171,acquaintance,0.478414896
171,617,friend,0.764195436
617,171,friend,0.764195436
171,647,friend,0.708283932
647,171,friend,0.708283932
171,477,neighbor,0.014414431
477,171,neighbor,0.014414431
171,382,friend,0.908369511
382,171,friend,0.908369511
172,959,father,0.9
959,172,child,0.9
172,924,partner,0.192305157
924,172,partner,0.192305157
172,914,partner,0.051866599
914,172,client,0.051866599
172,805,father,0.9
805,172,child,0.9
172,512,father,0.9
512,172,child,0.9
172,715,father,0.9
715,172,child,0.9
172,296,client,0.054052573
296,172,neighbor,0.054052573
172,660,client,0.113843977
660,172,acquaintance,0.113843977
172,912,client,0.1059635
912,172,partner,0.1059635
172,800,colleague,0.6
800,172,colleague,0.6
172,198,partner,0.085393419
198,172,acquaintance,0.085393419
172,287,acquaintance,0.253050549
287,172,acquaintance,0.253050549
172,484,father,0.9
484,172,child,0.9
172,88,father,0.9
88,172,child,0.9
172,707,father,0.9
707,172,child,0.9
172,592,friend,0.776345465
592,172,friend,0.776345465
172,320,father,0.9
320,172,child,0.9
172,930,acquaintance,0.048190573
930,172,acquaintance,0.048190573
173,471,mother,0.9
471,173,child,0.9
173,987,mother,0.9
987,173,child,0.9
173,178,friend,0.69344365
178,173,friend,0.69344365
173,345,client,0.358398442
345,173,partner,0.358398442
173,658,neighbor,0.225242593
658,173,neighbor,0.225242593
173,951,friend,0.755140434
951,173,friend,0.755140434
173,38,partner,0.258238639
38,173,partner,0.258238639
173,631,colleague,0.6
631,173,colleague,0.6
173,468,friend,0.912397626
468,173,friend,0.912397626
173,331,mother,0.9
331,173,child,0.9
173,379,mother,0.9
379,173,child,0.9
173,309,friend,0.593193605
309,173,friend,0.593193605
173,288,friend,0.736617329
288,173,friend,0.736617329
173,642,friend,0.692918234
642,173,friend,0.692918234
173,15,mother,0.9
15,173,child,0.9
173,194,mother,0.9
194,173,child,0.9
173,785,friend,0.988461149
785,173,friend,0.988461149
173,752,mother,0.9
752,173,child,0.9
173,39,mother,0.9
39,173,child,0.9
174,666,friend,0.76479423
666,174,friend,0.76479423
174,193,friend,0.841764015
193,174,friend,0.841764015
174,58,friend,0.634162528
58,174,friend,0.634162528
174,277,partner,0.37034266
277,174,neighbor,0.37034266
174,63,friend,0.682564064
63,174,friend,0.682564064
175,603,friend,0.602113433
603,175,friend,0.602113433
175,961,mother,0.9
961,175,child,0.9
175,427,friend,0.888255964
427,175,friend,0.888255964
175,142,mother,0.9
142,175,child,0.9
175,504,friend,0.995999344
504,175,friend,0.995999344
175,937,friend,0.549863236
937,175,friend,0.549863236
175,459,mother,0.9
459,175,child,0.9
175,354,mother,0.9
354,175,child,0.9
176,503,friend,0.656764151
503,176,friend,0.656764151
176,251,friend,0.913836389
251,176,friend,0.913836389
176,621,friend,0.899982555
621,176,friend,0.899982555
176,541,friend,0.846856411
541,176,friend,0.846856411
176,927,friend,0.659071835
927,176,friend,0.659071835
176,901,partner,0.356857926
901,176,client,0.356857926
176,855,neighbor,0.341165495
855,176,neighbor,0.341165495
176,354,acquaintance,0.001347236
354,176,client,0.001347236
176,427,friend,0.575114077
427,176,friend,0.575114077
176,358,partner,0.331467453
358,176,acquaintance,0.331467453
176,794,partner,0.373514206
794,176,partner,0.373514206
176,952,friend,0.67009956
952,176,friend,0.67009956
176,118,friend,0.660982528
118,176,friend,0.660982528
176,417,child,0.9
417,176,parent,0.9
176,335,acquaintance,0.358058468
335,176,client,0.358058468
176,481,child,0.9
481,176,parent,0.9
176,346,friend,0.692148944
346,176,friend,0.692148944
176,241,child,0.9
241,176,parent,0.9
177,517,child,0.9
517,177,parent,0.9
177,990,child,0.9
990,177,parent,0.9
178,963,neighbor,0.109263476
963,178,partner,0.109263476
178,672,client,0.047497265
672,178,acquaintance,0.047497265
178,923,client,0.32137495
923,178,partner,0.32137495
178,569,neighbor,0.477942622
569,178,client,0.477942622
178,118,friend,0.735979173
118,178,friend,0.735979173
178,876,friend,0.611494763
876,178,friend,0.611494763
178,991,partner,0.195120446
991,178,partner,0.195120446
179,2,child,0.9
2,179,parent,0.9
180,228,client,0.011651753
228,180,partner,0.011651753
180,171,friend,0.961458529
171,180,friend,0.961458529
180,813,partner,0.145411747
813,180,acquaintance,0.145411747
181,666,friend,0.630221872
666,181,friend,0.630221872
181,226,friend,0.51360697
226,181,friend,0.51360697
181,861,mother,0.9
861,181,child,0.9
181,964,friend,0.536592275
964,181,friend,0.536592275
181,15,mother,0.9
15,181,child,0.9
181,149,friend,0.673578601
149,181,friend,0.673578601
181,593,mother,0.9
593,181,child,0.9
182,976,child,0.9
976,182,parent,0.9
182,258,partner,0.169696047
258,182,partner,0.169696047
182,27,father,0.9
27,182,child,0.9
182,757,client,0.495258627
757,182,partner,0.495258627
182,155,neighbor,0.055754641
155,182,neighbor,0.055754641
182,266,colleague,0.6
266,182,colleague,0.6
182,610,friend,0.660354311
610,182,friend,0.660354311
182,725,friend,0.594315173
725,182,friend,0.594315173
182,527,child,0.9
527,182,parent,0.9
183,123,mother,0.9
123,183,child,0.9
183,17,mother,0.9
17,183,child,0.9
183,240,acquaintance,0.324763595
240,183,client,0.324763595
183,211,friend,0.802460064
211,183,friend,0.802460064
183,273,friend,0.741755229
273,183,friend,0.741755229
183,179,mother,0.9
179,183,child,0.9
183,782,friend,0.790246673
782,183,friend,0.790246673
183,695,mother,0.9
695,183,child,0.9
183,931,client,0.25324201
931,183,partner,0.25324201
183,192,friend,0.565026183
192,183,friend,0.565026183
183,642,mother,0.9
642,183,child,0.9
183,431,mother,0.9
431,183,child,0.9
183,895,mother,0.9
895,183,child,0.9
183,1,mother,0.9
1,183,child,0.9
184,813,partner,0.117308758
813,184,neighbor,0.117308758
184,744,neighbor,0.02768843
744,184,acquaintance,0.02768843
184,372,father,0.9
372,184,child,0.9
184,499,friend,0.691480297
499,184,friend,0.691480297
184,868,client,0.122326407
868,184,acquaintance,0.122326407
184,864,friend,0.928276708
864,184,friend,0.928276708
184,850,friend,0.748134025
850,184,friend,0.748134025
184,76,father,0.9
76,184,child,0.9
184,980,father,0.9
980,184,child,0.9
184,439,neighbor,0.258614072
439,184,neighbor,0.258614072
184,116,father,0.9
116,184,child,0.9
184,449,acquaintance,0.210104891
449,184,acquaintance,0.210104891
185,9,mother,0.9
9,185,child,0.9
185,145,mother,0.9
145,185,child,0.9
185,679,client,0.17845088
679,185,client,0.17845088
186,316,father,0.9
316,186,child,0.9
186,859,client,0.269282018
859,186,client,0.269282018
186,954,partner,0.153089918
954,186,neighbor,0.153089918
186,655,client,0.496035284
655,186,client,0.496035284
186,437,father,0.9
437,186,child,0.9
186,282,partner,0.368441176
282,186,partner,0.368441176
186,391,friend,0.928706076
391,186,friend,0.928706076
186,403,friend,0.798421289
403,186,friend,0.798421289
186,741,father,0.9
741,186,child,0.9
186,945,friend,0.9407553
945,186,friend,0.9407553
186,708,father,0.9
708,186,child,0.9
186,412,friend,0.902212608
412,186,friend,0.902212608
187,891,mother,0.9
891,187,child,0.9
187,284,mother,0.9
284,187,child,0.9
187,736,mother,0.9
736,187,child,0.9
188,939,client,0.031176466
939,188,partner,0.031176466
188,934,acquaintance,0.185302021
934,188,acquaintance,0.185302021
188,927,child,0.9
927,188,parent,0.9
188,235,child,0.9
235,188,parent,0.9
188,663,child,0.9
663,188,parent,0.9
188,561,child,0.9
561,188,parent,0.9
189,875,mother,0.9
875,189,child,0.9
189,703,mother,0.9
703,189,child,0.9
189,234,client,0.3020107
234,189,partner,0.3020107
189,980,mother,0.9
980,189,child,0.9
190,265,neighbor,0.144998121
265,190,client,0.144998121
190,69,friend,0.704518105
69,190,friend,0.704518105
190,51,acquaintance,0.268321328
51,190,client,0.268321328
190,703,father,0.9
703,190,child,0.9
190,580,father,0.9
580,190,child,0.9
190,270,friend,0.845608084
270,190,friend,0.845608084
190,484,father,0.9
484,190,child,0.9
191,27,mother,0.9
27,191,child,0.9
191,456,acquaintance,0.060842408
456,191,neighbor,0.060842408
191,849,friend,0.682185373
849,191,friend,0.682185373
191,548,friend,0.900488139
548,191,friend,0.900488139
191,285,mother,0.9
285,191,child,0.9
191,127,friend,0.796895972
127,191,friend,0.796895972
191,321,friend,0.560364454
321,191,friend,0.560364454
191,528,mother,0.9
528,191,child,0.9
191,675,neighbor,0.34039426
675,191,neighbor,0.34039426
191,54,mother,0.9
54,191,child,0.9
191,95,mother,0.9
95,191,child,0.9
191,482,child,0.9
482,191,parent,0.9
191,137,neighbor,0.105501222
137,191,partner,0.105501222
191,588,mother,0.9
588,191,child,0.9
191,401,neighbor,0.164910043
401,191,partner,0.164910043
191,655,friend,0.79019245
655,191,friend,0.79019245
191,581,client,0.047935074
581,191,client,0.047935074
191,765,acquaintance,0.246495253
765,191,neighbor,0.246495253
191,814,child,0.9
814,191,parent,0.9
192,585,friend,0.530093056
585,192,friend,0.530093056
192,308,father,0.9
308,192,child,0.9
192,634,father,0.9
634,192,child,0.9
192,817,father,0.9
817,192,child,0.9
192,356,father,0.9
356,192,child,0.9
192,130,father,0.9
130,192,child,0.9
192,934,father,0.9
934,192,child,0.9
193,971,child,0.9
971,193,parent,0.9
193,986,friend,0.818815247
986,193,friend,0.818815247
193,539,friend,0.602523564
539,193,friend,0.602523564
193,48,friend,0.780896484
48,193,friend,0.780896484
193,721,child,0.9
721,193,parent,0.9
194,851,friend,0.580039296
851,194,friend,0.580039296
194,18,partner,0.32405757
18,194,partner,0.32405757
194,994,child,0.9
994,194,parent,0.9
194,378,child,0.9
378,194,parent,0.9
194,982,child,0.9
982,194,parent,0.9
194,550,child,0.9
550,194,parent,0.9
194,980,friend,0.59093021
980,194,friend,0.59093021
194,657,neighbor,0.143017472
657,194,acquaintance,0.143017472
194,355,child,0.9
355,194,parent,0.9
194,529,friend,0.715403641
529,194,friend,0.715403641
194,903,friend,0.849944759
903,194,friend,0.849944759
194,992,friend,0.517191023
992,194,friend,0.517191023
194,613,child,0.9
613,194,parent,0.9
194,673,friend,0.569331987
673,194,friend,0.569331987
194,681,child,0.9
681,194,parent,0.9
195,497,client,0.382993331
497,195,neighbor,0.382993331
195,171,child,0.9
171,195,parent,0.9
195,885,child,0.9
885,195,parent,0.9
195,371,acquaintance,0.12031268
371,195,neighbor,0.12031268
195,884,child,0.9
884,195,parent,0.9
195,277,acquaintance,0.143184509
277,195,acquaintance,0.143184509
195,431,client,0.084401369
431,195,acquaintance,0.084401369
195,842,child,0.9
842,195,parent,0.9
195,785,child,0.9
785,195,parent,0.9
195,726,child,0.9
726,195,parent,0.9
195,913,child,0.9
913,195,parent,0.9
195,414,child,0.9
414,195,parent,0.9
195,701,child,0.9
701,195,parent,0.9
196,711,father,0.9
711,196,child,0.9
196,151,father,0.9
151,196,child,0.9
196,238,father,0.9
238,196,child,0.9
196,883,client,0.488254276
883,196,acquaintance,0.488254276
196,169,acquaintance,0.208323169
169,196,client,0.208323169
196,955,acquaintance,0.478821956
955,196,partner,0.478821956
196,679,friend,0.524770848
679,196,friend,0.524770848
196,359,father,0.9
359,196,child,0.9
196,999,client,0.360935659
999,196,client,0.360935659
196,686,father,0.9
686,196,child,0.9
196,703,father,0.9
703,196,child,0.9
196,831,friend,0.617013806
831,196,friend,0.617013806
197,224,child,0.9
224,197,parent,0.9
197,494,neighbor,0.389876739
494,197,neighbor,0.389876739
197,17,friend,0.914227421
17,197,friend,0.914227421
197,892,colleague,0.6
892,197,colleague,0.6
197,170,client,0.214460296
170,197,client,0.214460296
197,117,child,0.9
117,197,parent,0.9
197,190,child,0.9
190,197,parent,0.9
197,141,child,0.9
141,197,parent,0.9
197,400,child,0.9
400,197,parent,0.9
197,378,child,0.9
378,197,parent,0.9
197,80,friend,0.528292709
80,197,friend,0.528292709
197,881,neighbor,0.265966462
881,197,acquaintance,0.265966462
197,701,child,0.9
701,197,parent,0.9
197,281,child,0.9
281,197,parent,0.9
198,716,partner,0.015480634
716,198,partner,0.015480634
198,706,friend,0.518326539
706,198,friend,0.518326539
198,364,partner,0.14907124
364,198,acquaintance,0.14907124
198,80,father,0.9
80,198,child,0.9
198,237,friend,0.537055608
237,198,friend,0.537055608
198,707,father,0.9
707,198,child,0.9
198,972,friend,0.764519062
972,198,friend,0.764519062
198,658,friend,0.818579089
658,198,friend,0.818579089
198,833,acquaintance,0.085087726
833,198,client,0.085087726
198,684,father,0.9
684,198,child,0.9
199,93,mother,0.9
93,199,child,0.9
199,989,friend,0.722282063
989,199,friend,0.722282063
199,819,mother,0.9
819,199,child,0.9
199,593,mother,0.9
593,199,child,0.9
199,205,mother,0.9
205,199,child,0.9
199,867,neighbor,0.454353007
867,199,acquaintance,0.454353007
199,796,mother,0.9
796,199,child,0.9
200,150,neighbor,0.452696224
150,200,client,0.452696224
200,699,friend,0.620119561
699,200,friend,0.620119561
200,201,friend,0.700235357
201,200,friend,0.700235357
200,750,friend,0.742151308
750,200,friend,0.742151308
200,451,father,0.9
451,200,child,0.9
200,16,father,0.9
16,200,child,0.9
200,341,friend,0.879833788
341,200,friend,0.879833788
200,889,neighbor,0.423926265
889,200,neighbor,0.423926265
200,645,father,0.9
645,200,child,0.9
200,165,friend,0.804338873
165,200,friend,0.804338873
200,678,friend,0.862994377
678,200,friend,0.862994377
200,454,friend,0.63166053
454,200,friend,0.63166053
200,169,friend,0.651529131
169,200,friend,0.651529131
200,85,friend,0.684571437
85,200,friend,0.684571437
201,139,mother,0.9
139,201,child,0.9
201,581,client,0.262980586
581,201,neighbor,0.262980586
201,988,client,0.373252826
988,201,neighbor,0.373252826
201,762,acquaintance,0.332401778
762,201,neighbor,0.332401778
201,351,friend,0.886586009
351,201,friend,0.886586009
201,500,friend,0.508421252
500,201,friend,0.508421252
201,584,friend,0.691675679
584,201,friend,0.691675679
201,17,friend,0.699884651
17,201,friend,0.699884651
201,490,friend,0.584103052
490,201,friend,0.584103052
201,292,friend,0.990826625
292,201,friend,0.990826625
202,435,child,0.9
435,202,parent,0.9
202,149,child,0.9
149,202,parent,0.9
203,14,neighbor,0.157873188
14,203,neighbor,0.157873188
203,360,child,0.9
360,203,parent,0.9
203,728,child,0.9
728,203,parent,0.9
203,82,neighbor,0.325131722
82,203,acquaintance,0.325131722
203,282,partner,0.451990012
282,203,neighbor,0.451990012
203,305,partner,0.168375307
305,203,acquaintance,0.168375307
203,67,friend,0.66514123
67,203,friend,0.66514123
203,151,friend,0.852342073
151,203,friend,0.852342073
203,560,client,0.179616097
560,203,client,0.179616097
203,745,friend,0.853956959
745,203,friend,0.853956959
203,845,friend,0.936205802
845,203,friend,0.936205802
203,549,neighbor,0.37221508
549,203,acquaintance,0.37221508
203,176,friend,0.516682944
176,203,friend,0.516682944
203,481,child,0.9
481,203,parent,0.9
204,548,acquaintance,0.36208436
548,204,partner,0.36208436
204,272,child,0.9
272,204,parent,0.9
204,558,child,0.9
558,204,parent,0.9
204,532,client,0.41438126
532,204,partner,0.41438126
204,863,partner,0.47332899
863,204,neighbor,0.47332899
204,989,child,0.9
