user_1,user_2,relationship,closeness
87,86,partner,0.17063580983442506
86,88,friend,0.8902339057395149
88,86,friend,0.8902339057395149
86,89,mother,0.9
89,86,child,0.9
86,90,friend,0.9885041376111253
90,86,friend,0.9885041376111253
87,92,acquaintance,0.030929212843312515
92,87,neighbor,0.030929212843312515
87,95,friend,0.7992483713467808
95,87,friend,0.7992483713467808
88,89,neighbor,0.305483956485987
89,88,client,0.305483956485987
88,92,friend,0.6348943609730038
92,88,friend,0.6348943609730038
89,90,partner,0.4741946997344201
90,89,client,0.4741946997344201
89,93,client,0.31637423804099285
93,89,acquaintance,0.31637423804099285
89,98,friend,0.7293121532414371
98,89,friend,0.7293121532414371
90,91,neighbor,0.2948638495577608
91,90,acquaintance,0.2948638495577608
91,95,child,0.9
95,91,parent,0.9
92,93,friend,0.7767186936482817
93,92,friend,0.7767186936482817
92,94,mother,0.9
94,92,child,0.9
93,94,acquaintance,0.43226115276030375
94,93,neighbor,0.43226115276030375
93,95,neighbor,0.22709596357763107
95,93,partner,0.22709596357763107
93,96,friend,0.7792255741739289
96,93,friend,0.7792255741739289
93,97,friend,0.7757380562571943
97,93,friend,0.7757380562571943
93,98,partner,0.4229936510716078
98,93,client,0.4229936510716078
93,99,acquaintance,0.2311829683231031
99,93,acquaintance,0.2311829683231031
94,97,child,0.9
97,94,parent,0.9
94,98,friend,0.9979212700378132
98,94,friend,0.9979212700378132
94,99,child,0.9
99,94,parent,0.9
95,97,friend,0.5100799815518648
97,95,friend,0.5100799815518648
95,98,parent,0.9
98,95,child,0.9
96,97,colleague,0.6
97,96,colleague,0.6
96,99,child,0.9
99,96,parent,0.9
97,99,neighbor,0.49806574271477616
99,97,neighbor,0.49806574271477616
98,99,child,0.9
99,98,parent,0.9
24,59,fan,0.65
24,21,fan,0.65
24,26,fan,0.65
24,91,fan,0.65
24,51,fan,0.65
24,59,fan,0.65
24,89,fan,0.65
24,61,fan,0.65
24,0,fan,0.65
24,68,fan,0.65
24,96,fan,0.65
24,84,fan,0.65
24,65,fan,0.65
24,47,fan,0.65
24,40,fan,0.65
24,71,fan,0.65
24,10,fan,0.65
24,1,fan,0.65
24,25,fan,0.65
24,38,fan,0.65
24,18,fan,0.65
24,45,fan,0.65
24,19,fan,0.65
24,88,fan,0.65
24,85,fan,0.65
24,64,fan,0.65
24,41,fan,0.65
24,6,fan,0.65
24,30,fan,0.65
33,29,fan,0.65
33,66,fan,0.65
33,70,fan,0.65
33,87,fan,0.65
33,14,fan,0.65
33,68,fan,0.65
33,73,fan,0.65
33,74,fan,0.65
33,14,fan,0.65
33,41,fan,0.65
33,14,fan,0.65
33,84,fan,0.65
33,40,fan,0.65
33,35,fan,0.65
33,38,fan,0.65
33,72,fan,0.65
33,96,fan,0.65
33,18,fan,0.65
33,1,fan,0.65
33,4,fan,0.65
33,5,fan,0.65
33,28,fan,0.65
33,16,fan,0.65
33,67,fan,0.65
33,33,fan,0.65
33,15,fan,0.65
